,price,bedrooms,bathrooms,view,sqft_living,sqft_land_area,floors,condition,grade,sqft_above,sqft_basement,year_built,sqft_avg_neighbor_living,sqft_avg_neighbor_land_area,latitude,longitude,clusters
6284,499000.0,3,2.5,0,1720,5940,1.0,4,8,1000,720,1977,1720,6136,47.6631,-122.129,2
6285,1202500.0,3,2.5,0,3430,28718,1.5,3,10,3430,0,1984,3440,35021,47.6477,-122.183,3
6286,320000.0,4,2.5,0,2570,4865,2.0,3,8,2570,0,2005,2570,4933,47.3588,-122.038,1
6287,890000.0,4,3.25,0,4360,210254,1.0,3,10,2320,2040,2000,2410,87120,47.4375,-122.008,3
6288,275000.0,4,2.75,0,2060,7350,1.0,3,7,1210,850,1978,1940,7420,47.3424,-122.275,2
6289,490000.0,4,2.5,0,3020,8302,2.0,4,10,3020,0,1994,3020,8406,47.363,-122.127,1
6290,550000.0,3,2.5,0,2340,4200,1.5,3,7,1540,800,1906,1590,4200,47.6033,-122.303,2
6291,390000.0,5,2.0,0,2400,9537,1.0,5,7,1210,1190,1959,1760,9533,47.5112,-122.186,2
6292,277000.0,3,2.25,0,1610,11920,1.0,4,7,1110,500,1968,1690,11839,47.3683,-122.279,0
6293,236000.0,3,1.75,0,1090,7647,1.0,3,7,1090,0,1994,1660,9219,47.2613,-122.302,0
6294,265953.0,3,1.75,0,1470,13068,1.0,4,7,1470,0,1975,2090,16988,47.3096,-122.197,0
6295,545000.0,3,2.25,0,1670,6240,1.0,4,8,1240,430,1974,1910,7000,47.6413,-122.113,2
6296,535000.0,3,2.5,0,1850,10109,2.0,3,8,1850,0,1991,1780,9660,47.7163,-122.229,1
6297,1450000.0,3,2.75,4,3940,9671,1.0,5,9,2140,1800,1967,3390,9360,47.5654,-122.158,3
6298,490000.0,4,3.0,0,2330,3497,2.0,3,9,1920,410,2003,2330,5242,47.554,-122.308,1
6299,319950.0,4,2.5,0,2020,7200,1.5,4,6,2020,0,1954,1440,7200,47.5223,-121.818,1
6300,625000.0,3,1.5,0,1300,7200,1.0,5,7,1300,0,1960,2280,7200,47.6821,-122.196,0
6301,248000.0,3,1.0,0,1180,6947,1.0,4,7,1180,0,1968,1760,8657,47.4233,-122.177,0
6302,475000.0,3,1.75,0,1320,7840,1.0,3,8,1320,0,1966,2050,7644,47.6024,-122.143,0
6303,410000.0,6,2.75,0,2520,9324,1.0,4,7,1320,1200,1962,1820,11000,47.7636,-122.294,2
6304,670000.0,3,2.5,0,1680,2000,3.0,3,9,1680,0,1909,1950,5000,47.6604,-122.29,1
6305,430000.0,3,2.5,0,2000,35438,2.0,3,7,2000,0,1968,2000,51836,47.4733,-121.994,1
6306,313000.0,2,1.0,0,1180,4900,1.0,5,6,1180,0,1954,1650,7121,47.5321,-122.029,0
6307,950000.0,3,3.25,0,3330,15093,2.5,3,9,3330,0,1988,4340,20031,47.5395,-122.242,3
6308,751750.0,2,2.0,0,1880,5400,1.5,3,8,1880,0,1902,1590,5400,47.6238,-122.311,0
6309,760000.0,4,2.5,0,2990,5280,2.0,3,9,2210,780,2003,2990,6299,47.5353,-122.066,3
6310,310650.0,3,1.75,0,1510,12408,1.0,4,7,1510,0,1969,1480,17800,47.5069,-122.141,0
6311,367500.0,4,3.0,0,3110,7231,2.0,3,8,3110,0,1997,2820,7311,47.3279,-122.191,1
6312,580000.0,4,2.5,0,2150,5000,2.0,3,8,2150,0,2001,2030,6380,47.6962,-122.314,1
6313,580000.0,3,2.25,0,1900,3960,1.5,3,8,1200,700,1905,1310,3960,47.6122,-122.298,2
6314,665000.0,4,2.5,0,2720,10000,2.0,3,10,2720,0,1987,2720,10020,47.6293,-122.051,1
6315,239950.0,3,2.25,0,1560,8280,2.0,4,7,1560,0,1979,1920,8120,47.3393,-122.259,1
6316,470000.0,4,2.5,0,1990,30083,2.0,3,8,1990,0,1998,2220,11627,47.7678,-122.272,1
6317,733000.0,3,1.75,0,1740,3060,1.0,5,8,950,790,1930,1800,3960,47.6816,-122.31,2
6318,250000.0,4,2.0,0,2130,8400,1.0,3,7,1350,780,1962,1550,8596,47.4133,-122.209,2
6319,402000.0,4,1.75,0,1510,9176,1.0,5,7,1510,0,1957,1480,9176,47.7651,-122.339,0
6320,295000.0,5,3.5,0,2100,5107,2.0,3,7,1410,690,1999,1410,5650,47.5108,-122.257,1
6321,355000.0,5,2.5,0,2344,8000,1.0,4,8,1560,784,1976,2344,8000,47.3185,-122.377,2
6322,289000.0,3,1.5,0,1970,22486,1.0,4,6,1970,0,1968,1850,20160,47.4511,-122.089,0
6323,376000.0,3,2.25,2,1470,9140,2.0,3,7,1470,0,1982,1400,8204,47.7162,-122.349,1
6324,212700.0,2,1.0,0,940,5040,1.0,3,7,940,0,1926,940,5040,47.5375,-122.374,0
6325,325000.0,3,1.75,0,1780,13095,1.0,4,9,1780,0,1983,2750,13095,47.367,-122.152,1
6326,415000.0,4,2.5,0,2230,5743,2.0,3,7,2230,0,2002,2490,6300,47.7245,-121.957,1
6327,935000.0,3,2.5,0,3570,15151,1.0,4,8,2400,1170,1981,3140,14375,47.7475,-122.364,2
6328,372000.0,3,2.5,0,1920,15260,2.0,3,7,1920,0,1990,2370,15235,47.7317,-121.964,1
6329,240000.0,3,1.5,0,1290,8366,1.0,3,7,1020,270,1957,1770,8400,47.4853,-122.318,0
6330,334950.0,3,1.75,0,1880,16262,1.0,5,7,1880,0,1980,1900,7972,47.5089,-122.155,0
6331,426500.0,4,2.5,0,2960,4640,2.0,3,9,2960,0,2005,2750,4623,47.3597,-122.04,1
6332,430000.0,2,1.75,2,1840,14874,1.0,3,8,1300,540,1952,2920,15084,47.4382,-122.348,2
6333,400000.0,3,1.5,0,1890,6183,1.0,3,7,1090,800,1967,1750,6183,47.5396,-122.269,0
6334,455850.0,3,2.25,0,1820,6000,1.0,4,7,1120,700,1964,1970,6232,47.5684,-122.3,2
6335,1965220.0,4,3.5,1,4370,8510,2.0,3,10,3610,760,2003,2960,10347,47.5876,-122.204,3
6336,400000.0,3,1.75,0,1530,10731,1.0,3,7,1530,0,1986,2100,12593,47.7655,-122.244,0
6337,397500.0,3,1.0,0,1030,10480,1.0,4,7,1030,0,1954,1480,12200,47.5742,-122.139,0
6338,755000.0,3,2.5,0,2000,1950,3.0,3,8,2000,0,2005,1560,1340,47.6476,-122.356,1
6339,287000.0,5,1.5,0,1730,9230,1.0,3,7,1010,720,1962,1730,9230,47.4646,-122.184,2
6340,480000.0,4,2.5,0,3620,16000,2.0,3,9,3620,0,1976,2590,16000,47.3711,-122.06,1
6341,490000.0,3,2.5,0,2040,9622,2.0,3,8,2040,0,1995,2390,9868,47.4833,-121.8,1
6342,365000.0,3,2.5,0,2640,6715,2.0,3,8,1680,960,1991,2260,7373,47.441,-122.125,1
6343,260000.0,3,2.5,0,1600,2244,2.0,3,7,1600,0,2005,1600,1700,47.4899,-122.164,1
6344,505000.0,4,1.0,0,1480,12675,1.5,4,7,1480,0,1929,1820,7995,47.763,-122.342,0
6346,430000.0,2,1.0,0,700,4800,1.0,3,7,700,0,1922,1440,4800,47.6147,-122.3,0
6347,905000.0,4,2.5,0,3520,12193,2.0,4,10,3520,0,1993,3470,11318,47.5535,-122.095,3
6348,440000.0,3,2.0,0,1650,6408,2.0,4,8,1650,0,1977,1750,6402,47.6638,-122.128,1
6349,439500.0,4,1.0,0,1360,5500,1.5,3,7,1360,0,1950,1530,5790,47.6878,-122.285,0
6350,270000.0,3,2.0,0,1350,6696,1.0,5,6,680,670,1944,1350,6700,47.4919,-122.187,0
6351,306500.0,3,2.5,0,1970,6291,2.0,4,7,1970,0,1998,1980,8852,47.3627,-122.073,1
6352,380000.0,3,2.0,0,1470,1656,2.0,3,8,1310,160,2003,1470,2288,47.5653,-122.369,1
6353,215000.0,4,1.75,0,1610,9652,1.0,5,7,1610,0,1969,1220,9800,47.3281,-122.135,0
6354,299900.0,2,1.0,0,810,6150,1.0,3,7,810,0,1950,1080,7200,47.7289,-122.34,0
6355,1450000.0,4,3.5,0,2820,7809,2.0,3,10,2820,0,1995,2630,7904,47.622,-122.195,3
6356,239950.0,3,1.0,0,1900,33888,1.5,4,5,1900,0,1942,1430,19200,47.2738,-122.271,0
6357,494000.0,4,2.5,0,1830,7345,1.0,4,8,1540,290,1973,1990,7700,47.7741,-122.373,2
6358,317500.0,4,1.5,0,1730,7700,1.0,4,7,1010,720,1963,1650,8066,47.4996,-122.163,2
6359,670000.0,4,2.5,0,2110,7291,2.0,4,7,2110,0,1977,2350,8625,47.6888,-122.201,1
6360,650000.0,3,2.5,2,3060,7831,2.0,3,9,3060,0,2004,3140,7438,47.5401,-121.861,3
6361,852000.0,4,2.5,0,2620,7328,2.0,3,8,2620,0,1983,1670,5080,47.5514,-122.263,1
6362,250000.0,2,1.5,0,1088,1360,2.0,3,7,1088,0,1983,1098,1469,47.7094,-122.213,0
6363,264950.0,3,1.5,0,1400,10853,1.0,4,7,1400,0,1964,1620,10849,47.4433,-122.194,0
6364,582500.0,2,2.0,0,1540,6804,1.0,5,7,1020,520,1942,1380,6930,47.7044,-122.372,0
6365,384000.0,3,2.5,0,1540,1564,2.0,3,7,1300,240,1998,1540,2875,47.586,-122.313,1
6366,817000.0,3,1.5,0,2310,3360,1.5,3,8,1790,520,1926,1930,4320,47.6431,-122.359,2
6367,320000.0,4,1.75,0,1730,9520,1.0,4,7,1730,0,1971,1550,11211,47.4756,-122.157,0
6368,445800.0,4,2.25,0,2070,39446,1.0,3,8,1470,600,1977,2140,12043,47.7765,-122.276,2
6369,263300.0,2,1.0,0,900,4500,1.0,3,7,900,0,1951,1175,5320,47.5273,-122.265,0
6370,215000.0,3,1.0,0,860,6635,1.0,3,6,860,0,1952,1170,8000,47.7508,-122.339,0
6372,850000.0,5,4.0,0,2980,4500,1.5,3,7,2070,910,1921,1560,4225,47.6736,-122.323,2
6373,386000.0,5,2.5,0,2740,12413,2.0,3,7,2740,0,1990,1900,7416,47.4199,-122.183,1
6374,251100.0,4,2.5,0,1790,5257,2.0,3,7,1790,0,1996,1680,5320,47.3849,-122.204,1
6375,435000.0,3,1.75,0,1750,16748,1.0,3,7,1330,420,1978,1750,16050,47.7421,-122.089,0
6376,870000.0,4,4.0,0,3610,12811,2.0,3,10,3610,0,2000,3530,11783,47.5812,-121.993,3
6377,800000.0,6,1.0,0,1430,20620,2.0,3,7,1430,0,1954,2450,10080,47.6255,-122.209,1
6378,555000.0,3,1.75,0,1570,15500,1.0,4,7,1570,0,1968,1610,7500,47.6916,-122.122,0
6379,280000.0,2,1.0,0,2280,37500,2.0,3,7,2280,0,1932,2360,6000,47.525,-122.389,0
6380,356000.0,3,1.0,0,940,2366,1.0,3,6,940,0,1916,1500,5000,47.6744,-122.383,0
6381,675000.0,4,2.5,4,2920,6000,2.0,3,9,2920,0,2004,3100,6001,47.5333,-121.859,3
6382,605000.0,4,2.25,0,2260,11900,2.0,3,9,2260,0,1976,2470,11900,47.6415,-122.057,1
6383,690500.0,5,2.0,2,2000,4211,1.5,4,7,1280,720,1908,1680,4000,47.6283,-122.301,2
6384,437000.0,2,1.75,0,1440,4225,1.0,3,8,1440,0,2005,1680,6200,47.7143,-122.032,0
6385,850000.0,5,2.0,0,2310,13430,1.5,4,8,2310,0,1966,2810,13906,47.6395,-122.203,1
6386,350000.0,4,2.25,0,2300,4600,1.5,4,7,1340,960,1904,1540,3000,47.5895,-122.311,2
6387,480000.0,2,2.25,0,1490,6770,1.5,3,8,1490,0,1926,1820,7875,47.5577,-122.297,0
6388,379500.0,3,2.25,0,1830,25641,2.0,3,8,1830,0,1989,1500,25641,47.4786,-122.112,1
6389,600000.0,5,4.5,0,4440,9784,2.0,3,10,4440,0,2012,2720,10080,47.4702,-122.275,3
6390,1436000.0,4,3.5,3,4970,16582,2.0,4,11,3930,1040,1992,3580,13335,47.5496,-122.12,3
6391,303000.0,2,1.5,0,1000,1075,2.0,3,7,840,160,2007,1000,1083,47.5708,-122.288,0
6392,800000.0,4,2.5,4,4940,10037,1.0,3,9,3450,1490,1953,2430,9272,47.5095,-122.247,3
6393,549000.0,2,2.0,0,1980,6000,1.5,5,7,1220,760,1906,1280,3900,47.6809,-122.351,2
6394,324950.0,3,2.5,0,1560,9600,1.0,3,7,1210,350,1964,2070,9600,47.457,-122.27,0
6395,170000.0,2,1.0,0,870,6537,1.0,3,6,870,0,1948,1100,8701,47.4906,-122.306,0
6396,178000.0,3,1.0,0,840,6500,1.0,5,6,840,0,1969,870,5200,47.3704,-122.08,0
6397,144000.0,3,1.0,0,1250,8314,1.0,3,6,1250,0,1958,1188,7700,47.4522,-122.178,0
6398,1580000.0,4,2.75,2,3120,20031,1.0,4,9,1980,1140,1954,3330,18777,47.5389,-122.242,3
6399,258000.0,2,1.0,0,750,7000,1.0,3,6,750,0,1932,1100,8777,47.5655,-121.89,0
6400,345000.0,3,1.75,0,710,5050,1.0,4,6,710,0,1950,900,5050,47.5194,-122.375,0
6401,470000.0,3,1.75,0,2290,14800,1.0,3,8,1620,670,1965,2320,12474,47.7735,-122.273,2
6402,2903000.0,5,2.5,4,3750,91681,2.0,3,10,3750,0,1925,3540,24293,47.5379,-122.264,3
6403,350000.0,3,1.5,0,980,7790,1.0,5,7,980,0,1969,1390,7280,47.7141,-122.213,0
6404,225500.0,2,1.75,0,1590,11276,1.0,4,7,1590,0,1972,1750,10687,47.3177,-122.21,0
6405,473000.0,2,1.0,0,940,4000,1.0,3,6,720,220,1942,1180,6000,47.6488,-122.385,0
6406,279000.0,3,1.75,0,1750,9623,1.0,3,7,1150,600,1962,1820,9623,47.3997,-122.313,0
6407,470000.0,3,1.0,0,1460,8227,1.0,3,6,880,580,1948,1530,8128,47.7009,-122.301,0
6408,565000.0,3,1.75,0,1540,4800,1.0,4,6,770,770,1925,1510,4080,47.67,-122.284,0
6409,695000.0,3,2.0,1,2560,6800,1.0,4,8,1380,1180,1952,1780,6800,47.5506,-122.395,2
6410,315000.0,3,1.75,0,1660,37642,1.0,4,7,1660,0,1991,2070,54450,47.2559,-122.007,0
6411,529000.0,3,2.5,0,1880,4499,2.0,3,8,1880,0,1993,2130,5114,47.5664,-121.999,1
6412,750000.0,5,3.75,0,3500,101494,1.5,3,8,3500,0,1967,3250,38636,47.6745,-122.054,3
6413,481500.0,3,2.25,0,1840,10500,2.0,3,7,1840,0,1993,1840,7374,47.7326,-122.234,1
6414,211000.0,3,2.0,0,1060,7412,1.0,3,7,1060,0,1987,1080,7093,47.3897,-122.051,0
6415,455000.0,3,2.25,0,1790,7500,1.0,3,7,1390,400,1973,1940,7192,47.7321,-122.198,0
6416,238950.0,2,1.0,0,810,4838,1.0,3,5,810,0,1938,890,4838,47.4909,-122.203,0
6417,722500.0,4,3.5,0,2600,5100,2.0,3,8,1820,780,2003,2000,6720,47.6948,-122.395,1
6418,795000.0,4,2.5,3,3230,19193,1.0,4,8,2000,1230,1973,3230,13420,47.5755,-122.07,2
6419,327500.0,4,2.25,0,2240,9600,2.0,3,8,2240,0,1971,2050,9240,47.361,-122.281,1
6420,585000.0,4,3.0,0,3400,5100,2.0,3,9,3400,0,2006,3400,5672,47.3548,-122.002,3
6421,775000.0,4,2.0,1,3140,10875,1.0,3,7,1940,1200,1939,3300,10080,47.6656,-122.406,2
6422,645000.0,4,2.5,0,2780,4200,2.0,3,8,2780,0,2001,2510,4200,47.5989,-122.039,1
6423,445000.0,4,2.75,0,2320,12368,1.0,3,8,1670,650,1968,2070,9575,47.7373,-122.35,2
6424,257950.0,3,1.75,0,1370,5858,1.0,3,7,1370,0,1987,1400,7500,47.3815,-122.313,0
6425,375000.0,5,1.75,0,2230,7560,1.0,3,7,1230,1000,1959,1380,6570,47.5055,-122.26,2
6426,245000.0,3,2.5,0,1610,7223,2.0,3,7,1610,0,1994,1610,7162,47.3661,-122.173,1
6427,725000.0,3,2.5,0,3410,41022,2.0,3,11,3410,0,1990,2150,21429,47.3228,-122.08,1
6428,702000.0,4,2.5,0,2810,4922,2.0,3,9,2810,0,2005,2920,4922,47.614,-122.041,1
6429,330000.0,3,1.75,0,1850,14986,2.0,3,6,1850,0,1943,2660,10650,47.4837,-122.148,1
6430,940000.0,3,1.5,0,1790,4800,1.5,3,8,1790,0,1912,1780,3600,47.6332,-122.362,0
6431,354500.0,3,1.0,0,1150,11396,1.5,4,7,1150,0,1950,1600,8146,47.7435,-122.296,0
6432,279950.0,4,2.75,0,2420,8700,1.5,4,7,2420,0,1914,1070,4804,47.3109,-122.229,0
6433,284000.0,3,2.25,0,1580,7034,1.0,4,7,1180,400,1989,1470,7358,47.3564,-122.04,0
6435,647500.0,5,2.0,1,1760,21562,1.0,3,8,1560,200,1959,2150,12676,47.7597,-122.263,2
6436,625000.0,3,2.5,0,2750,35000,2.0,3,9,2750,0,1993,2780,35862,47.75,-122.024,1
6437,152000.0,3,1.0,0,920,4875,1.0,4,7,920,0,1978,1160,4875,47.3623,-122.09,0
6438,322000.0,3,1.0,0,960,10181,1.0,3,7,960,0,1961,1740,10194,47.7231,-122.229,0
6439,445000.0,3,1.75,0,1120,4000,1.0,4,7,870,250,1916,1470,4000,47.6684,-122.368,0
6440,595000.0,3,1.0,0,1560,3960,1.5,4,7,1560,0,1907,1280,3960,47.5936,-122.301,0
6441,165000.0,3,1.0,0,1380,7334,1.0,3,7,980,400,1981,1910,7859,47.4339,-122.192,0
6442,278500.0,4,2.5,0,1940,6206,2.0,3,7,1940,0,1990,2060,7092,47.3063,-122.359,1
6443,517500.0,3,1.75,0,1810,10625,1.0,3,8,1370,440,1973,2140,10922,47.5322,-122.049,0
6444,343566.0,2,1.0,0,1100,4200,1.0,3,7,1100,0,1954,1240,4000,47.5312,-122.392,0
6445,286285.0,4,2.25,0,1980,9714,1.0,3,7,1170,810,1977,1610,9272,47.3207,-122.209,2
6446,474905.0,4,1.5,0,1340,6200,1.0,5,6,1340,0,1959,1210,7178,47.6214,-122.119,0
6447,550000.0,3,1.75,0,1680,4800,1.0,4,7,1400,280,1960,1540,5000,47.5535,-122.377,0
6448,286000.0,4,2.5,0,2060,16000,2.0,3,6,2060,0,1993,1530,8000,47.2849,-122.251,1
6449,900000.0,3,3.25,0,2620,7215,1.0,4,8,1770,850,1980,2180,8931,47.5836,-122.2,2
6450,449950.0,3,2.25,0,1610,5159,2.0,3,7,1610,0,1985,1610,5210,47.5675,-122.019,1
6451,259000.0,4,1.5,0,1490,7560,2.0,3,7,1490,0,1966,1490,7689,47.3684,-122.318,0
6452,340000.0,3,2.25,0,1900,8125,1.0,3,7,1540,360,1969,1480,8284,47.4564,-122.162,0
6453,785000.0,4,2.5,0,3440,56192,2.0,3,9,3440,0,1994,3150,44431,47.6969,-122.046,3
6454,490000.0,2,1.0,0,1840,3300,1.5,4,6,1130,710,1910,1320,4000,47.6757,-122.362,0
6455,344950.0,4,2.0,0,2330,6250,1.0,4,7,1400,930,1941,2050,9000,47.3782,-122.228,2
6456,950000.0,3,2.0,0,2250,2975,2.0,4,9,1880,370,1905,2690,4800,47.6289,-122.309,2
6457,810000.0,4,1.75,4,2000,3988,1.0,4,7,1000,1000,1958,1690,4144,47.5925,-122.391,2
6458,998160.0,2,2.5,3,3010,16050,1.0,4,9,1260,1750,1976,3010,11612,47.5643,-122.16,2
6459,377000.0,3,1.75,0,1680,7389,1.0,3,8,1150,530,1979,2100,10348,47.5199,-122.184,0
6460,595000.0,3,2.0,0,1530,6773,1.0,4,8,1530,0,1984,2240,7201,47.6653,-122.194,0
6461,313300.0,2,1.0,0,970,4800,1.0,3,6,970,0,1911,1180,5900,47.5754,-122.414,0
6462,360000.0,5,1.75,0,1550,5225,1.5,4,7,1550,0,1941,1220,5225,47.554,-122.306,0
6463,188000.0,3,1.75,0,1660,7350,1.0,2,8,1660,0,1979,1840,7673,47.3118,-122.337,0
6464,755000.0,3,2.5,0,3680,203860,1.5,3,9,3680,0,1994,2410,144183,47.6903,-121.929,3
6465,1289000.0,5,3.5,2,3210,4060,2.0,3,10,2290,920,1917,1940,5000,47.6801,-122.357,3
6466,455000.0,3,1.0,0,1480,13280,2.5,3,6,1480,0,1940,1510,8723,47.5378,-122.043,0
6467,817500.0,5,3.5,3,3600,9312,2.0,3,10,2680,920,2005,3420,9860,47.6582,-122.122,3
6468,550000.0,3,2.25,0,1700,1481,3.0,3,8,1700,0,2002,1560,1350,47.6598,-122.349,1
6469,260000.0,3,1.75,0,1680,8725,1.0,3,8,1240,440,1978,2020,8352,47.3107,-122.397,0
6470,320000.0,3,2.0,0,1550,34175,1.5,3,7,1550,0,1999,2300,35174,47.4855,-121.698,1
6471,1153000.0,3,3.25,1,3780,10623,1.0,3,11,2650,1130,1999,3850,11170,47.5506,-122.101,3
6472,362000.0,4,2.5,0,2360,7370,1.0,3,7,1460,900,1985,1590,9906,47.7201,-122.308,2
6473,503500.0,3,2.5,0,1810,1750,2.0,3,7,1350,460,1997,1640,1563,47.6513,-122.386,1
6474,653000.0,3,2.5,0,2290,3475,2.0,3,9,2290,0,2006,2340,3626,47.5551,-122.001,1
6475,760000.0,4,2.75,0,3370,12447,2.0,3,10,3370,0,1991,3700,13129,47.7309,-122.058,3
6476,775000.0,4,1.75,0,2090,5050,1.0,4,7,1090,1000,1916,1760,5000,47.6802,-122.358,2
6477,1339000.0,4,3.75,4,2130,34689,1.5,3,9,2130,0,1955,3030,28598,47.5489,-122.398,3
6478,417500.0,5,1.75,0,2060,10911,1.0,4,7,1360,700,1954,2060,9688,47.7767,-122.365,2
6479,525000.0,3,1.5,0,1560,9350,1.0,4,7,1220,340,1969,1870,8671,47.6729,-122.148,0
6480,217000.0,2,1.0,1,730,2400,1.0,3,4,730,0,1934,1220,4382,47.35,-122.322,0
6481,525000.0,4,2.75,0,2910,6308,1.0,3,8,1640,1270,1985,1970,7127,47.7352,-122.201,2
6482,442500.0,4,2.25,0,2490,8700,1.0,3,7,1890,600,1976,1470,7975,47.7397,-122.324,2
6483,525000.0,4,1.75,0,1710,10440,1.0,4,7,1710,0,1955,1480,10440,47.5756,-122.158,0
6484,425500.0,4,1.75,0,1520,10630,1.0,4,7,1520,0,1967,1550,8039,47.7347,-122.193,0
6485,710000.0,3,2.75,2,2930,218235,2.0,3,8,2930,0,1990,2450,218235,47.5481,-121.886,3
6486,545000.0,4,3.0,3,3160,10948,1.0,3,8,1930,1230,1991,2380,13623,47.3733,-122.422,2
6487,410000.0,5,2.75,0,2910,16410,1.5,4,8,2910,0,1967,1980,18000,47.44,-122.145,1
6488,245000.0,3,2.25,0,1700,8100,1.0,3,7,1200,500,1980,1700,8100,47.3601,-122.046,0
6489,194900.0,2,1.0,0,810,6697,1.0,4,6,810,0,1923,1140,6695,47.3057,-122.216,0
6490,284000.0,4,2.5,0,2000,5390,2.0,3,7,2000,0,2003,2330,5390,47.3732,-122.129,1
6491,280000.0,2,1.75,0,1894,52769,1.5,4,6,1520,374,1936,1820,50529,47.3088,-122.273,0
6492,280000.0,3,1.75,0,2080,87991,1.0,3,6,1040,1040,1970,2080,84300,47.6724,-121.865,2
6493,360000.0,4,2.0,0,1730,5500,1.0,5,7,1010,720,1943,1080,4900,47.5304,-122.353,2
6494,405000.0,2,1.0,0,720,4323,1.0,3,6,720,0,1942,1460,3300,47.6604,-122.401,0
6495,865000.0,4,2.5,0,3560,13981,2.0,3,10,3560,0,2000,3840,13624,47.6002,-121.98,3
6496,483300.0,4,2.0,0,1210,11100,1.0,4,7,1210,0,1955,1280,11100,47.5747,-122.145,0
6497,355000.0,4,2.5,0,2130,9268,2.0,4,8,2130,0,1985,2100,8400,47.262,-122.22,1
6498,274950.0,3,2.25,0,1570,8767,1.0,3,7,1180,390,1990,1570,7434,47.3568,-122.038,0
6499,1925000.0,3,4.5,3,3950,6134,2.0,3,11,2880,1070,1998,3050,5281,47.6413,-122.405,3
6500,755000.0,3,3.25,0,3450,15586,2.0,3,11,2690,760,1989,3560,15046,47.4294,-122.343,3
6501,1940000.0,4,5.75,4,7220,223462,2.0,3,12,6220,1000,2000,2680,7593,47.7097,-122.013,3
6502,309212.0,3,1.75,0,1150,9600,1.0,3,7,1150,0,1979,1520,9976,47.4434,-121.774,0
6503,219950.0,3,2.25,0,1500,7615,1.0,3,7,1150,350,1984,1540,8649,47.3146,-122.351,0
6504,690000.0,3,2.5,0,1300,5150,1.5,4,7,1300,0,1920,1400,4017,47.6838,-122.362,0
6505,250800.0,3,1.75,0,1290,4000,1.0,3,6,1170,120,1943,1140,4000,47.5309,-122.354,0
6506,557500.0,3,2.0,2,2510,35255,1.0,3,9,2510,0,1994,3140,36450,47.4012,-122.025,1
6507,941000.0,4,1.75,0,2320,3825,1.5,5,8,1820,500,1926,1940,3825,47.6659,-122.327,2
6508,3650000.0,6,4.75,4,5480,19401,1.5,5,11,3910,1570,1936,3510,15810,47.6515,-122.277,3
6509,305000.0,4,2.75,0,2030,8600,1.0,4,7,1230,800,1977,1810,8600,47.3942,-122.16,2
6510,815000.0,4,1.5,0,2060,16110,1.0,4,8,2060,0,1949,2060,16110,47.5983,-122.202,2
6511,1015000.0,3,2.5,4,2920,34527,1.0,4,9,1800,1120,1954,2480,7933,47.5799,-122.4,2
6512,1240000.0,4,3.0,3,3330,6990,1.5,5,9,2330,1000,1928,2620,5310,47.5886,-122.287,2
6513,535000.0,3,2.5,0,2110,8164,2.0,3,9,2110,0,1990,2390,7499,47.5269,-122.171,1
6514,775000.0,3,1.0,0,1175,10454,1.0,4,6,1175,0,1949,2010,10800,47.6388,-122.218,0
6515,255000.0,3,2.0,0,1590,8670,1.0,3,7,1590,0,1994,1590,9253,47.3725,-122.073,0
6516,327000.0,2,1.0,0,1070,9750,1.0,3,7,1070,0,1947,1500,8775,47.7532,-122.318,0
6517,560000.0,4,2.0,3,2720,8819,2.0,3,8,2240,480,1976,2960,9672,47.338,-122.333,3
6518,1339000.0,4,3.5,3,2980,6349,2.0,3,9,2980,0,1998,2870,6349,47.6819,-122.208,3
6519,199500.0,3,1.75,0,1160,5200,1.0,4,7,1160,0,1977,1470,5200,47.3643,-122.09,0
6520,760000.0,4,2.5,0,3580,97574,2.0,3,9,3580,0,2004,2510,27068,47.3901,-122.071,3
6521,439000.0,3,2.25,2,3020,6000,3.0,3,8,1980,1040,1994,1150,6000,47.5249,-122.319,1
6522,527000.0,4,2.25,0,2380,5250,1.0,4,7,1410,970,1961,2150,8560,47.6164,-122.115,2
6523,199950.0,3,2.75,0,2270,13590,1.5,4,6,1300,970,1948,1160,13545,47.2099,-122.001,2
6524,254000.0,3,2.25,0,1660,8188,2.0,4,7,1660,0,1988,1660,7000,47.3766,-122.115,1
6525,393000.0,2,1.0,0,830,5000,1.0,4,7,830,0,1921,1110,5000,47.6914,-122.352,0
6526,585000.0,5,2.25,0,2480,12614,1.0,4,8,1860,620,1979,2470,12392,47.7393,-122.2,2
6527,450000.0,2,2.0,0,1900,7740,1.0,4,7,1150,750,1923,1140,7740,47.5227,-122.372,0
6528,565000.0,2,1.75,0,1670,4008,1.0,3,9,1670,0,2005,2330,3752,47.5539,-122.001,1
6529,330000.0,5,2.25,0,2000,7900,1.0,4,7,1300,700,1986,2000,9132,47.4291,-122.292,2
6530,870000.0,3,2.0,0,2320,65340,1.5,3,9,2320,0,1992,3100,59603,47.6106,-122.055,1
6531,585000.0,4,2.5,0,1860,8117,1.0,4,8,1460,400,1966,2040,8199,47.6228,-122.104,2
6532,500000.0,3,2.5,3,2110,208737,2.0,3,9,2110,0,1977,2390,125017,47.2674,-122.072,3
6534,295000.0,3,2.0,0,1400,7384,1.0,3,7,1150,250,1979,1820,7992,47.4655,-122.174,0
6535,775000.0,3,2.75,0,2850,14800,1.0,4,9,1920,930,1976,3300,10809,47.559,-122.146,2
